request_id,partner_id,oatmeal,cornflakes,coconut,sugar,delivery_date,customer_order_id,duration_sec,status,start_time,porder_id,status number
44224,155,1,1,1,1,9/14/2020,64224,120,final,9/10/2020 11:30,1006432,1
44225,42,1,1,1,1,9/14/2020,64225,120,final,9/10/2020 11:32,1006433,1
44284,60,1,1,1,1,9/14/2020,64284,120,final,9/10/2020 11:34,1006434,1
44347,186,1,1,1,1,9/14/2020,64347,120,final,9/10/2020 11:36,1006435,1
44354,192,1,1,1,1,9/14/2020,64354,120,final,9/10/2020 11:38,1006436,1
44322,150,1,0,0,0,9/14/2020,64322,120,final,9/11/2020 8:00,1006437,1
44345,34,0,1,0,0,9/14/2020,64345,120,final,9/11/2020 8:02,1006438,1
44357,179,0,1,0,0,9/14/2020,64357,120,final,9/11/2020 8:04,1006439,1
44358,7,0,1,0,0,9/14/2020,64358,120,final,9/11/2020 8:06,1006440,1
44361,171,0,1,0,0,9/14/2020,64361,120,final,9/11/2020 8:08,1006441,1
44369,111,0,1,0,0,9/14/2020,64369,120,final,9/11/2020 8:10,1006442,1
44373,11,0,1,0,0,9/14/2020,64373,120,final,9/11/2020 8:12,1006443,1
44374,5,0,1,0,0,9/14/2020,64374,120,final,9/11/2020 8:14,1006444,1
44376,96,1,0,0,0,9/14/2020,64376,120,final,9/11/2020 8:16,1006445,1
44379,136,1,0,0,0,9/14/2020,64379,120,final,9/11/2020 8:18,1006446,1
44381,143,1,0,0,0,9/14/2020,64381,120,final,9/11/2020 8:20,1006447,1
44387,181,1,0,0,0,9/14/2020,64387,120,final,9/11/2020 8:22,1006448,1
44400,192,0,1,0,0,9/14/2020,64400,120,final,9/11/2020 8:24,1006449,1
44412,120,0,1,0,0,9/15/2020,64412,120,final,9/11/2020 8:26,1006450,1
44413,30,1,0,0,0,9/15/2020,64413,120,final,9/11/2020 8:28,1006451,1
44431,139,0,1,0,0,9/15/2020,64431,120,final,9/11/2020 8:30,1006452,1
44433,11,1,0,0,0,9/15/2020,64433,120,final,9/11/2020 8:32,1006453,1
44438,156,0,1,0,0,9/15/2020,64438,120,final,9/11/2020 8:34,1006454,1
44458,147,0,1,0,0,9/15/2020,64458,120,final,9/11/2020 8:36,1006455,1
44460,66,0,1,0,0,9/15/2020,64460,120,final,9/11/2020 8:38,1006456,1
44461,69,0,1,0,0,9/15/2020,64461,120,final,9/11/2020 8:40,1006457,1
44471,150,0,1,0,0,9/15/2020,64471,120,final,9/11/2020 8:42,1006458,1
44481,41,0,1,0,0,9/15/2020,64481,120,final,9/11/2020 8:44,1006459,1
44482,83,0,1,0,0,9/15/2020,64482,120,final,9/11/2020 8:46,1006460,1
44492,34,0,1,0,0,9/15/2020,64492,120,final,9/11/2020 8:48,1006461,1
44337,36,0,1,0,1,9/14/2020,64337,120,final,9/11/2020 8:50,1006462,1
44338,177,0,1,0,1,9/14/2020,64338,120,final,9/11/2020 8:52,1006463,1
44349,13,1,0,1,0,9/14/2020,64349,120,final,9/11/2020 8:54,1006464,1
44350,88,0,1,1,0,9/14/2020,64350,120,final,9/11/2020 8:56,1006465,1
44360,106,0,1,0,1,9/14/2020,64360,120,final,9/11/2020 8:58,1006466,1
44371,65,0,1,0,1,9/14/2020,64371,120,final,9/11/2020 9:00,1006467,1
44378,80,1,0,0,1,9/14/2020,64378,120,final,9/11/2020 9:02,1006468,1
44382,151,1,0,1,0,9/14/2020,64382,120,final,9/11/2020 9:04,1006469,1
44383,103,1,1,0,0,9/14/2020,64383,120,final,9/11/2020 9:06,1006470,1
44388,140,1,0,1,0,9/14/2020,64388,120,final,9/11/2020 9:08,1006471,1
44389,192,1,0,1,0,9/14/2020,64389,120,final,9/11/2020 9:10,1006472,1
44391,130,0,1,1,0,9/14/2020,64391,120,final,9/11/2020 9:12,1006473,1
44394,105,1,0,1,0,9/14/2020,64394,120,final,9/11/2020 9:14,1006474,1
44395,88,1,0,1,0,9/14/2020,64395,120,final,9/11/2020 9:16,1006475,1
44396,179,0,1,1,0,9/14/2020,64396,120,final,9/11/2020 9:18,1006476,1
44397,106,1,0,0,1,9/14/2020,64397,120,final,9/11/2020 9:20,1006477,1
44398,84,1,0,1,0,9/14/2020,64398,120,final,9/11/2020 9:22,1006478,1
44399,175,1,0,1,0,9/14/2020,64399,120,final,9/11/2020 9:24,1006479,1
44401,33,0,1,1,0,9/14/2020,64401,120,final,9/11/2020 9:26,1006480,1
44405,96,1,1,0,0,9/14/2020,64405,120,final,9/11/2020 9:28,1006481,1
44406,106,0,1,1,0,9/14/2020,64406,120,final,9/11/2020 9:30,1006482,1
44408,152,0,1,0,1,9/14/2020,64408,120,final,9/11/2020 9:32,1006483,1
44410,19,0,1,0,1,9/15/2020,64410,120,final,9/11/2020 9:34,1006484,1
44411,81,0,1,1,0,9/15/2020,64411,120,final,9/11/2020 9:36,1006485,1
44415,36,1,0,0,1,9/15/2020,64415,120,final,9/11/2020 9:38,1006486,1
44419,198,0,1,0,1,9/15/2020,64419,120,final,9/11/2020 9:40,1006487,1
44420,11,1,0,1,0,9/15/2020,64420,120,final,9/11/2020 9:42,1006488,1
44422,62,0,1,0,1,9/15/2020,64422,120,final,9/11/2020 9:44,1006489,1
44426,73,1,0,1,0,9/15/2020,64426,120,final,9/11/2020 9:46,1006490,1
44432,24,1,0,1,0,9/15/2020,64432,120,final,9/11/2020 9:48,1006491,1
44439,134,1,0,1,0,9/15/2020,64439,120,final,9/11/2020 9:50,1006492,1
44440,82,0,1,0,1,9/15/2020,64440,120,final,9/11/2020 9:52,1006493,1
44441,191,0,1,1,0,9/15/2020,64441,120,final,9/11/2020 9:54,1006494,1
44445,28,1,1,0,0,9/15/2020,64445,120,final,9/11/2020 9:56,1006495,1
44447,135,1,0,1,0,9/15/2020,64447,120,final,9/11/2020 9:58,1006496,1
44448,106,0,1,0,1,9/15/2020,64448,120,final,9/11/2020 10:00,1006497,1
44454,112,0,1,1,0,9/15/2020,64454,120,final,9/11/2020 10:02,1006498,1
44459,80,0,1,1,0,9/15/2020,64459,120,final,9/11/2020 10:04,1006499,1
44463,21,1,0,0,1,9/15/2020,64463,120,final,9/11/2020 10:06,1006500,1
44476,29,1,0,1,0,9/15/2020,64476,120,final,9/11/2020 10:08,1006501,1
44477,82,1,0,0,1,9/15/2020,64477,120,final,9/11/2020 10:10,1006502,1
44479,26,0,1,1,0,9/15/2020,64479,120,final,9/11/2020 10:12,1006503,1
44499,107,1,0,1,0,9/15/2020,64499,120,final,9/11/2020 10:14,1006504,1
44320,187,1,1,1,0,9/14/2020,64320,120,final,9/11/2020 10:16,1006505,1
44330,112,1,1,0,1,9/14/2020,64330,120,final,9/11/2020 10:18,1006506,1
44340,168,1,0,1,1,9/14/2020,64340,120,final,9/11/2020 10:20,1006507,1
44343,93,0,1,1,1,9/14/2020,64343,120,final,9/11/2020 10:22,1006508,1
44364,160,1,0,1,1,9/14/2020,64364,120,final,9/11/2020 10:24,1006509,1
44365,25,1,1,0,1,9/14/2020,64365,120,final,9/11/2020 10:26,1006510,1
44368,68,0,1,1,1,9/14/2020,64368,120,final,9/11/2020 10:28,1006511,1
44370,122,0,1,1,1,9/14/2020,64370,120,final,9/11/2020 10:30,1006512,1
44372,174,1,0,1,1,9/14/2020,64372,120,final,9/11/2020 10:32,1006513,1
44375,182,1,0,1,1,9/14/2020,64375,120,final,9/11/2020 10:34,1006514,1
44380,142,1,1,1,0,9/14/2020,64380,120,final,9/11/2020 10:36,1006515,1
44384,84,1,0,1,1,9/14/2020,64384,120,final,9/11/2020 10:38,1006516,1
44385,160,0,1,1,1,9/14/2020,64385,120,final,9/11/2020 10:40,1006517,1
44386,136,0,1,1,1,9/14/2020,64386,120,final,9/11/2020 10:42,1006518,1
44390,121,1,1,0,1,9/14/2020,64390,120,final,9/11/2020 10:44,1006519,1
44402,158,1,0,1,1,9/14/2020,64402,120,final,9/11/2020 10:46,1006520,1
44403,147,0,1,1,1,9/14/2020,64403,120,final,9/11/2020 10:48,1006521,1
44407,35,0,1,1,1,9/14/2020,64407,120,final,9/11/2020 10:50,1006522,1
44409,173,0,1,1,1,9/15/2020,64409,120,final,9/11/2020 10:52,1006523,1
44416,118,0,1,1,1,9/15/2020,64416,120,final,9/11/2020 10:54,1006524,1
44421,115,1,0,1,1,9/15/2020,64421,120,final,9/11/2020 10:56,1006525,1
44423,106,0,1,1,1,9/15/2020,64423,120,final,9/11/2020 10:58,1006526,1
44424,144,1,1,1,0,9/15/2020,64424,120,final,9/11/2020 11:00,1006527,1
44428,89,0,1,1,1,9/15/2020,64428,120,final,9/11/2020 11:02,1006528,1
44437,162,0,1,1,1,9/15/2020,64437,120,final,9/11/2020 11:04,1006529,1
44450,193,1,1,1,0,9/15/2020,64450,120,final,9/11/2020 11:06,1006530,1
44473,83,1,0,1,1,9/15/2020,64473,120,final,9/11/2020 11:08,1006531,1
44474,41,1,0,1,1,9/15/2020,64474,120,final,9/11/2020 11:10,1006532,1
44483,93,1,1,0,1,9/15/2020,64483,120,final,9/11/2020 11:12,1006533,1
44485,70,0,1,1,1,9/15/2020,64485,120,final,9/11/2020 11:14,1006534,1
44514,180,0,1,1,1,9/15/2020,64514,120,final,9/11/2020 11:16,1006535,1
44342,179,1,1,1,1,9/14/2020,64342,120,final,9/11/2020 11:18,1006536,1
44404,118,1,1,1,1,9/14/2020,64404,120,final,9/11/2020 11:20,1006537,1
44427,38,1,1,1,1,9/15/2020,64427,120,final,9/11/2020 11:22,1006538,1
44435,146,1,1,1,1,9/15/2020,64435,120,final,9/11/2020 11:24,1006539,1
44443,29,1,1,1,1,9/15/2020,64443,120,final,9/11/2020 11:26,1006540,1
44467,65,1,1,1,1,9/15/2020,64467,120,final,9/11/2020 11:28,1006541,1
44478,3,1,1,1,1,9/15/2020,64478,120,final,9/11/2020 11:30,1006542,1
44414,103,1,0,0,0,9/15/2020,64414,120,final,9/14/2020 8:00,1006543,1
44429,97,1,0,0,0,9/15/2020,64429,120,final,9/14/2020 8:02,1006544,1
44436,91,1,0,0,0,9/15/2020,64436,120,final,9/14/2020 8:04,1006545,1
44449,9,0,1,0,0,9/15/2020,64449,120,final,9/14/2020 8:06,1006546,1
44456,54,1,0,0,0,9/15/2020,64456,120,final,9/14/2020 8:08,1006547,1
44496,6,0,1,0,0,9/15/2020,64496,120,final,9/14/2020 8:10,1006548,1
44500,105,0,1,0,0,9/15/2020,64500,120,final,9/14/2020 8:12,1006549,1
44503,152,1,0,0,0,9/15/2020,64503,120,final,9/14/2020 8:14,1006550,1
44507,137,0,1,0,0,9/15/2020,64507,120,final,9/14/2020 8:16,1006551,1
44508,163,0,1,0,0,9/15/2020,64508,120,final,9/14/2020 8:18,1006552,1
44509,167,0,1,0,0,9/15/2020,64509,120,final,9/14/2020 8:20,1006553,1
44513,109,0,1,0,0,9/15/2020,64513,120,final,9/14/2020 8:22,1006554,1
44524,172,0,1,0,0,9/15/2020,64524,120,final,9/14/2020 8:24,1006555,1
44529,25,1,0,0,0,9/15/2020,64529,120,final,9/14/2020 8:26,1006556,1
44540,6,1,0,0,0,9/16/2020,64540,120,final,9/14/2020 8:28,1006557,1
44542,117,0,1,0,0,9/16/2020,64542,120,final,9/14/2020 8:30,1006558,1
44555,25,0,1,0,0,9/16/2020,64555,120,final,9/14/2020 8:32,1006559,1
44558,67,0,1,0,0,9/16/2020,64558,120,final,9/14/2020 8:34,1006560,1
44566,119,0,1,0,0,9/16/2020,64566,120,final,9/14/2020 8:36,1006561,1
44569,36,0,1,0,0,9/16/2020,64569,120,final,9/14/2020 8:38,1006562,1
44571,51,0,1,0,0,9/16/2020,64571,120,final,9/14/2020 8:40,1006563,1
44588,84,1,0,0,0,9/16/2020,64588,120,final,9/14/2020 8:42,1006564,1
44611,171,1,0,0,0,9/16/2020,64611,120,final,9/14/2020 8:44,1006565,1
44417,68,1,0,0,1,9/15/2020,64417,120,final,9/14/2020 8:46,1006566,1
44418,178,0,1,0,1,9/15/2020,64418,120,final,9/14/2020 8:48,1006567,1
44425,77,1,0,1,0,9/15/2020,64425,120,final,9/14/2020 8:50,1006568,1
44430,37,1,0,0,1,9/15/2020,64430,120,final,9/14/2020 8:52,1006569,1
44434,65,0,1,1,0,9/15/2020,64434,120,final,9/14/2020 8:54,1006570,1
44446,12,1,1,0,0,9/15/2020,64446,120,final,9/14/2020 8:56,1006571,1
44452,145,0,1,1,0,9/15/2020,64452,120,final,9/14/2020 8:58,1006572,1
44455,123,1,0,1,0,9/15/2020,64455,120,final,9/14/2020 9:00,1006573,1
44457,167,1,1,0,0,9/15/2020,64457,120,final,9/14/2020 9:02,1006574,1
44465,56,1,0,1,0,9/15/2020,64465,120,final,9/14/2020 9:04,1006575,1
44466,200,1,1,0,0,9/15/2020,64466,120,final,9/14/2020 9:06,1006576,1
44468,151,0,1,0,1,9/15/2020,64468,120,final,9/14/2020 9:08,1006577,1
44469,16,0,1,1,0,9/15/2020,64469,120,final,9/14/2020 9:10,1006578,1
44475,142,1,0,0,1,9/15/2020,64475,120,final,9/14/2020 9:12,1006579,1
44480,6,0,1,0,1,9/15/2020,64480,120,final,9/14/2020 9:14,1006580,1
44484,64,0,1,0,1,9/15/2020,64484,120,final,9/14/2020 9:16,1006581,1
44486,81,0,1,0,1,9/15/2020,64486,120,final,9/14/2020 9:18,1006582,1
44488,26,0,1,0,1,9/15/2020,64488,120,final,9/14/2020 9:20,1006583,1
44491,63,0,1,1,0,9/15/2020,64491,120,final,9/14/2020 9:22,1006584,1
44494,66,0,1,0,1,9/15/2020,64494,120,final,9/14/2020 9:24,1006585,1
44495,27,1,0,0,1,9/15/2020,64495,120,final,9/14/2020 9:26,1006586,1
44497,72,0,1,0,1,9/15/2020,64497,120,final,9/14/2020 9:28,1006587,1
44498,125,1,0,1,0,9/15/2020,64498,120,final,9/14/2020 9:30,1006588,1
44501,95,0,1,0,1,9/15/2020,64501,120,final,9/14/2020 9:32,1006589,1
44502,178,0,1,1,0,9/15/2020,64502,120,final,9/14/2020 9:34,1006590,1
44504,193,1,1,0,0,9/15/2020,64504,120,final,9/14/2020 9:36,1006591,1
44505,169,0,1,1,0,9/15/2020,64505,120,final,9/14/2020 9:38,1006592,1
44506,169,0,1,1,0,9/15/2020,64506,120,final,9/14/2020 9:40,1006593,1
44512,164,0,1,1,0,9/15/2020,64512,120,final,9/14/2020 9:42,1006594,1
44515,86,1,0,0,1,9/15/2020,64515,120,final,9/14/2020 9:44,1006595,1
44516,35,0,1,0,1,9/15/2020,64516,120,final,9/14/2020 9:46,1006596,1
44520,10,1,0,0,1,9/15/2020,64520,120,final,9/14/2020 9:48,1006597,1
44523,109,0,1,1,0,9/15/2020,64523,120,final,9/14/2020 9:50,1006598,1
44525,137,1,1,0,0,9/15/2020,64525,120,final,9/14/2020 9:52,1006599,1
44526,102,0,1,1,0,9/15/2020,64526,120,final,9/14/2020 9:54,1006600,1
44527,191,0,1,0,1,9/15/2020,64527,120,final,9/14/2020 9:56,1006601,1
44531,91,1,0,1,0,9/15/2020,64531,120,final,9/14/2020 9:58,1006602,1
44535,34,1,0,1,0,9/16/2020,64535,120,final,9/14/2020 10:00,1006603,1
44536,50,0,1,1,0,9/16/2020,64536,120,final,9/14/2020 10:02,1006604,1
44541,127,0,1,1,0,9/16/2020,64541,120,final,9/14/2020 10:04,1006605,1
44545,3,0,1,1,0,9/16/2020,64545,120,final,9/14/2020 10:06,1006606,1
44547,184,0,1,1,0,9/16/2020,64547,120,final,9/14/2020 10:08,1006607,1
44551,37,0,1,1,0,9/16/2020,64551,120,final,9/14/2020 10:10,1006608,1
44552,16,1,0,0,1,9/16/2020,64552,120,final,9/14/2020 10:12,1006609,1
44553,49,1,0,0,1,9/16/2020,64553,120,final,9/14/2020 10:14,1006610,1
44560,200,1,1,0,0,9/16/2020,64560,120,final,9/14/2020 10:16,1006611,1
44563,25,0,1,0,1,9/16/2020,64563,120,final,9/14/2020 10:18,1006612,1
44565,185,1,1,0,0,9/16/2020,64565,120,final,9/14/2020 10:20,1006613,1
44568,49,1,0,0,1,9/16/2020,64568,120,final,9/14/2020 10:22,1006614,1
44572,69,0,1,0,1,9/16/2020,64572,120,final,9/14/2020 10:24,1006615,1
44573,165,1,0,1,0,9/16/2020,64573,120,final,9/14/2020 10:26,1006616,1
44574,16,0,1,1,0,9/16/2020,64574,120,final,9/14/2020 10:28,1006617,1
44576,154,0,1,0,1,9/16/2020,64576,120,final,9/14/2020 10:30,1006618,1
44587,38,1,1,0,0,9/16/2020,64587,120,final,9/14/2020 10:32,1006619,1
44594,107,1,0,0,1,9/16/2020,64594,120,final,9/14/2020 10:34,1006620,1
44597,134,1,0,1,0,9/16/2020,64597,120,final,9/14/2020 10:36,1006621,1
44601,43,1,0,0,1,9/16/2020,64601,120,final,9/14/2020 10:38,1006622,1
44605,136,1,0,1,0,9/16/2020,64605,120,final,9/14/2020 10:40,1006623,1
44442,107,1,0,1,1,9/15/2020,64442,120,final,9/14/2020 10:42,1006624,1
44444,147,0,1,1,1,9/15/2020,64444,120,final,9/14/2020 10:44,1006625,1
44462,187,0,1,1,1,9/15/2020,64462,120,final,9/14/2020 10:46,1006626,1
44464,198,1,0,1,1,9/15/2020,64464,120,final,9/14/2020 10:48,1006627,1
44470,150,0,1,1,1,9/15/2020,64470,120,final,9/14/2020 10:50,1006628,1
44472,17,0,1,1,1,9/15/2020,64472,120,final,9/14/2020 10:52,1006629,1
44487,82,1,0,1,1,9/15/2020,64487,120,final,9/14/2020 10:54,1006630,1
44489,155,1,1,0,1,9/15/2020,64489,120,final,9/14/2020 10:56,1006631,1
44490,193,1,0,1,1,9/15/2020,64490,120,final,9/14/2020 10:58,1006632,1
44493,24,0,1,1,1,9/15/2020,64493,120,final,9/14/2020 11:00,1006633,1
44510,114,1,0,1,1,9/15/2020,64510,120,final,9/14/2020 11:02,1006634,1
44511,122,1,1,1,0,9/15/2020,64511,120,final,9/14/2020 11:04,1006635,1
44517,158,1,0,1,1,9/15/2020,64517,120,final,9/14/2020 11:06,1006636,1
44518,165,1,1,0,1,9/15/2020,64518,120,final,9/14/2020 11:08,1006637,1
44519,196,1,0,1,1,9/15/2020,64519,120,final,9/14/2020 11:10,1006638,1
44521,164,0,1,1,1,9/15/2020,64521,120,final,9/14/2020 11:12,1006639,1
44522,102,1,0,1,1,9/15/2020,64522,120,final,9/14/2020 11:14,1006640,1
44528,160,0,1,1,1,9/15/2020,64528,120,final,9/14/2020 11:16,1006641,1
44530,66,1,1,1,0,9/15/2020,64530,120,final,9/14/2020 11:18,1006642,1
44532,29,1,1,0,1,9/15/2020,64532,120,final,9/14/2020 11:20,1006643,1
44533,144,1,0,1,1,9/15/2020,64533,120,final,9/14/2020 11:22,1006644,1
44534,25,0,1,1,1,9/16/2020,64534,120,final,9/14/2020 11:24,1006645,1
44537,84,0,1,1,1,9/16/2020,64537,120,final,9/14/2020 11:26,1006646,1
44538,166,1,1,0,1,9/16/2020,64538,120,final,9/14/2020 11:28,1006647,1
44539,13,1,1,0,1,9/16/2020,64539,120,final,9/14/2020 11:30,1006648,1
44543,26,1,1,0,1,9/16/2020,64543,120,final,9/14/2020 11:32,1006649,1
44544,106,0,1,1,1,9/16/2020,64544,120,final,9/14/2020 11:34,1006650,1
44548,7,1,1,0,1,9/16/2020,64548,120,final,9/14/2020 11:36,1006651,1
44556,147,1,0,1,1,9/16/2020,64556,120,final,9/14/2020 11:38,1006652,1
44557,154,1,1,1,0,9/16/2020,64557,120,final,9/14/2020 11:40,1006653,1
44561,35,1,1,0,1,9/16/2020,64561,120,final,9/14/2020 11:42,1006654,1
44562,32,0,1,1,1,9/16/2020,64562,120,final,9/14/2020 11:44,1006655,1
44575,78,1,1,0,1,9/16/2020,64575,120,final,9/14/2020 11:46,1006656,1
44578,165,1,0,1,1,9/16/2020,64578,120,final,9/14/2020 11:48,1006657,1
44580,184,0,1,1,1,9/16/2020,64580,120,final,9/14/2020 11:50,1006658,1
44584,168,0,1,1,1,9/16/2020,64584,120,final,9/14/2020 11:52,1006659,1
44589,144,1,1,1,0,9/16/2020,64589,120,final,9/14/2020 11:54,1006660,1
44591,8,1,1,0,1,9/16/2020,64591,120,final,9/14/2020 11:56,1006661,1
44603,199,0,1,1,1,9/16/2020,64603,120,final,9/14/2020 11:58,1006662,1
44604,148,1,0,1,1,9/16/2020,64604,120,final,9/14/2020 12:00,1006663,1
44607,125,0,1,1,1,9/16/2020,64607,120,final,9/14/2020 12:02,1006664,1
44615,175,0,1,1,1,9/16/2020,64615,120,final,9/14/2020 12:04,1006665,1
44616,199,0,1,1,1,9/16/2020,64616,120,final,9/14/2020 12:06,1006666,1
44620,153,1,1,1,0,9/16/2020,64620,120,final,9/14/2020 12:08,1006667,1
44451,52,1,1,1,1,9/15/2020,64451,120,final,9/14/2020 12:10,1006668,1
44453,59,1,1,1,1,9/15/2020,64453,120,final,9/14/2020 12:12,1006669,1
44549,172,1,1,1,1,9/16/2020,64549,120,final,9/14/2020 12:14,1006670,1
44564,106,1,1,1,1,9/16/2020,64564,120,final,9/14/2020 12:16,1006671,1
44567,159,1,1,1,1,9/16/2020,64567,120,final,9/14/2020 12:18,1006672,1
44570,16,1,1,1,1,9/16/2020,64570,120,final,9/14/2020 12:20,1006673,1
44602,140,1,1,1,1,9/16/2020,64602,120,final,9/14/2020 12:22,1006674,1
44554,128,0,1,0,0,9/16/2020,64554,120,final,9/15/2020 8:00,1006675,1
44608,178,1,0,0,0,9/16/2020,64608,120,final,9/15/2020 8:02,1006676,1
44619,116,1,0,0,0,9/16/2020,64619,120,final,9/15/2020 8:04,1006677,1
44644,5,0,1,0,0,9/16/2020,64644,120,final,9/15/2020 8:06,1006678,1
44647,68,1,0,0,0,9/17/2020,64647,120,final,9/15/2020 8:08,1006679,1
44651,159,0,1,0,0,9/17/2020,64651,120,final,9/15/2020 8:10,1006680,1
44660,105,0,1,0,0,9/17/2020,64660,120,final,9/15/2020 8:12,1006681,1
44667,118,1,0,0,0,9/17/2020,64667,120,final,9/15/2020 8:14,1006682,1
44675,53,0,1,0,0,9/17/2020,64675,120,final,9/15/2020 8:16,1006683,1
44676,38,0,1,0,0,9/17/2020,64676,120,final,9/15/2020 8:18,1006684,1
44678,82,0,1,0,0,9/17/2020,64678,120,final,9/15/2020 8:20,1006685,1
44679,127,1,0,0,0,9/17/2020,64679,120,final,9/15/2020 8:22,1006686,1
44681,82,0,1,0,0,9/17/2020,64681,120,final,9/15/2020 8:24,1006687,1
44683,11,1,0,0,0,9/17/2020,64683,120,final,9/15/2020 8:26,1006688,1
44695,23,0,1,0,0,9/17/2020,64695,120,final,9/15/2020 8:28,1006689,1
44708,45,1,0,0,0,9/17/2020,64708,120,final,9/15/2020 8:30,1006690,1
44715,16,0,1,0,0,9/17/2020,64715,120,final,9/15/2020 8:32,1006691,1
44717,118,0,1,0,0,9/17/2020,64717,120,final,9/15/2020 8:34,1006692,1
44718,56,0,1,0,0,9/17/2020,64718,120,final,9/15/2020 8:36,1006693,1
44733,185,0,1,0,0,9/17/2020,64733,120,final,9/15/2020 8:38,1006694,1
44738,118,1,0,0,0,9/17/2020,64738,120,final,9/15/2020 8:40,1006695,1
44579,47,0,1,0,1,9/16/2020,64579,120,final,9/15/2020 8:42,1006696,1
44581,188,1,0,0,1,9/16/2020,64581,120,final,9/15/2020 8:44,1006697,1
44583,120,1,0,1,0,9/16/2020,64583,120,final,9/15/2020 8:46,1006698,1
44586,181,1,1,0,0,9/16/2020,64586,120,final,9/15/2020 8:48,1006699,1
44590,176,0,1,0,1,9/16/2020,64590,120,final,9/15/2020 8:50,1006700,1
44592,163,0,1,0,1,9/16/2020,64592,120,final,9/15/2020 8:52,1006701,1
44599,12,1,0,0,1,9/16/2020,64599,120,final,9/15/2020 8:54,1006702,1
44600,189,0,1,1,0,9/16/2020,64600,120,final,9/15/2020 8:56,1006703,1
44606,195,1,0,0,1,9/16/2020,64606,120,final,9/15/2020 8:58,1006704,1
44609,129,0,1,1,0,9/16/2020,64609,120,final,9/15/2020 9:00,1006705,1
44610,155,1,0,1,0,9/16/2020,64610,120,final,9/15/2020 9:02,1006706,1
44612,62,1,0,0,1,9/16/2020,64612,120,final,9/15/2020 9:04,1006707,1
44614,24,0,1,1,0,9/16/2020,64614,120,final,9/15/2020 9:06,1006708,1
44617,48,1,0,1,0,9/16/2020,64617,120,final,9/15/2020 9:08,1006709,1
44621,47,1,0,0,1,9/16/2020,64621,120,final,9/15/2020 9:10,1006710,1
44622,74,0,1,0,1,9/16/2020,64622,120,final,9/15/2020 9:12,1006711,1
44623,26,0,1,1,0,9/16/2020,64623,120,final,9/15/2020 9:14,1006712,1
44625,138,0,1,1,0,9/16/2020,64625,120,final,9/15/2020 9:16,1006713,1
44626,73,1,0,0,1,9/16/2020,64626,120,final,9/15/2020 9:18,1006714,1
44627,189,0,1,1,0,9/16/2020,64627,120,final,9/15/2020 9:20,1006715,1
44629,140,1,1,0,0,9/16/2020,64629,120,final,9/15/2020 9:22,1006716,1
44631,12,1,0,0,1,9/16/2020,64631,120,final,9/15/2020 9:24,1006717,1
44632,111,0,1,0,1,9/16/2020,64632,120,final,9/15/2020 9:26,1006718,1
44634,176,0,1,1,0,9/16/2020,64634,120,final,9/15/2020 9:28,1006719,1
44635,185,0,1,0,1,9/16/2020,64635,120,final,9/15/2020 9:30,1006720,1
44636,75,0,1,1,0,9/16/2020,64636,120,final,9/15/2020 9:32,1006721,1
44638,155,0,1,1,0,9/16/2020,64638,120,final,9/15/2020 9:34,1006722,1
44639,112,1,1,0,0,9/16/2020,64639,120,final,9/15/2020 9:36,1006723,1
44640,146,1,0,1,0,9/16/2020,64640,120,final,9/15/2020 9:38,1006724,1
44641,145,0,1,0,1,9/16/2020,64641,120,final,9/15/2020 9:40,1006725,1
44643,66,1,1,0,0,9/16/2020,64643,120,final,9/15/2020 9:42,1006726,1
44645,15,0,1,1,0,9/17/2020,64645,120,final,9/15/2020 9:44,1006727,1
44650,62,0,1,1,0,9/17/2020,64650,120,final,9/15/2020 9:46,1006728,1
44653,46,1,1,0,0,9/17/2020,64653,120,final,9/15/2020 9:48,1006729,1
44657,115,0,1,0,1,9/17/2020,64657,120,final,9/15/2020 9:50,1006730,1
44661,107,1,0,1,0,9/17/2020,64661,120,final,9/15/2020 9:52,1006731,1
44663,99,0,1,1,0,9/17/2020,64663,120,final,9/15/2020 9:54,1006732,1
44665,157,1,1,0,0,9/17/2020,64665,120,final,9/15/2020 9:56,1006733,1
44668,126,1,0,0,1,9/17/2020,64668,120,final,9/15/2020 9:58,1006734,1
44669,145,1,1,0,0,9/17/2020,64669,120,final,9/15/2020 10:00,1006735,1
44673,67,1,1,0,0,9/17/2020,64673,120,final,9/15/2020 10:02,1006736,1
44674,13,0,1,0,1,9/17/2020,64674,120,final,9/15/2020 10:04,1006737,1
44677,149,1,0,1,0,9/17/2020,64677,120,final,9/15/2020 10:06,1006738,1
44680,90,0,1,0,1,9/17/2020,64680,120,final,9/15/2020 10:08,1006739,1
44684,7,1,1,0,0,9/17/2020,64684,120,final,9/15/2020 10:10,1006740,1
44686,68,0,1,0,1,9/17/2020,64686,120,final,9/15/2020 10:12,1006741,1
44688,143,0,1,0,1,9/17/2020,64688,120,final,9/15/2020 10:14,1006742,1
44689,54,1,1,0,0,9/17/2020,64689,120,final,9/15/2020 10:16,1006743,1
44690,102,1,0,0,1,9/17/2020,64690,120,final,9/15/2020 10:18,1006744,1
44691,82,1,0,0,1,9/17/2020,64691,120,final,9/15/2020 10:20,1006745,1
44697,173,0,1,1,0,9/17/2020,64697,120,final,9/15/2020 10:22,1006746,1
44698,6,0,1,0,1,9/17/2020,64698,120,final,9/15/2020 10:24,1006747,1
